╔════════════════════════════════════════════════╗
║      Optimal Solver - Starting from Scratch    ║
╚════════════════════════════════════════════════╝

Map: starting_simple.txt
Initial Temperature: 100000.0
Cooling Rate: 0.99999
Max Iterations: 20000000
Budget: $200

Grid: 7x5
Found 17 valid command locations:
  [1,0] building (2 floors)
  [2,0] building (2 floors)
  [3,0] building (2 floors)
  [5,0] P (1 floor)
  [2,1] building (2 floors)
  [3,1] P (1 floor)
  [5,1] building (2 floors)
  [1,2] building (2 floors)
  [3,2] building (2 floors)
  [5,2] building (2 floors)
  [2,3] building (2 floors)
  [3,3] building (2 floors)
  [5,3] P (1 floor)
  [1,4] building (2 floors)
  [3,4] building (2 floors)
  [4,4] building (2 floors)
  [5,4] building (2 floors)

Starting from EMPTY grid: Score=7062
Beginning optimization...

Iter      | Temp     | Current    | Best       | Accept | Cost  | Commands
  1405000 |      0.1 |      59625 |      59625 | 825529 | $200 |       10  (9s)
  1410000 |      0.1 |      59625 |      59625 | 827778 | $200 |       10  (9s)
  1415000 |      0.1 |      59625 |      59625 | 829917 | $200 |       10  (9s)
  1420000 |      0.1 |      59625 |      59625 | 832170 | $200 |       10  (9s)
  1425000 |      0.1 |      59625 |      59625 | 834347 | $200 |       10  (9s)
  1430000 |      0.1 |      59625 |      59625 | 836482 | $200 |       10  (9s)
  1435000 |      0.1 |      59625 |      59625 | 838670 | $200 |       10  (9s)
  1440000 |      0.1 |      59625 |      59625 | 840844 | $200 |       10  (9s)
  1445000 |      0.1 |      59625 |      59625 | 843026 | $200 |       10  (9s)
  1450000 |      0.1 |      59625 |      59625 | 845185 | $200 |       10  (9s)
  1455000 |      0.0 |      59625 |      59625 | 847344 | $200 |       10  (9s)
  1460000 |      0.0 |      59625 |      59625 | 849601 | $200 |       10  (9s)
  1465000 |      0.0 |      59625 |      59625 | 851776 | $200 |       10  (9s)
  1470000 |      0.0 |      59625 |      59625 | 853937 | $200 |       10  (9s)
  1475000 |      0.0 |      59625 |      59625 | 856155 | $200 |       10  (9s)
  1480000 |      0.0 |      59625 |      59625 | 858283 | $200 |       10  (9s)
  1485000 |      0.0 |      59625 |      59625 | 860457 | $200 |       10  (9s)
  1490000 |      0.0 |      59625 |      59625 | 862642 | $200 |       10  (9s)
  1495000 |      0.0 |      59625 |      59625 | 864762 | $200 |       10  (9s)
  1500000 |      0.0 |      59625 |      59625 | 866944 | $200 |       10  (9s)
  1505000 |      0.0 |      59625 |      59625 | 869240 | $200 |       10  (9s)
  1510000 |      0.0 |      59625 |      59625 | 871451 | $200 |       10  (10s)
  1515000 |      0.0 |      59625 |      59625 | 873669 | $200 |       10  (10s)
  1520000 |      0.0 |      59625 |      59625 | 875917 | $200 |       10  (10s)
  1525000 |      0.0 |      59625 |      59625 | 878147 | $200 |       10  (10s)
  1530000 |      0.0 |      59625 |      59625 | 880425 | $200 |       10  (10s)
  1535000 |      0.0 |      59625 |      59625 | 882599 | $200 |       10  (10s)
  1540000 |      0.0 |      59625 |      59625 | 884800 | $200 |       10  (10s)
  1545000 |      0.0 |      59625 |      59625 | 886949 | $200 |       10  (10s)
  1550000 |      0.0 |      59625 |      59625 | 889155 | $200 |       10  (10s)
  1555000 |      0.0 |      59625 |      59625 | 891318 | $200 |       10  (10s)
  1560000 |      0.0 |      59625 |      59625 | 893606 | $200 |       10  (10s)
  1565000 |      0.0 |      59625 |      59625 | 895811 | $200 |       10  (10s)
  1570000 |      0.0 |      59625 |      59625 | 898026 | $200 |       10  (10s)
  1575000 |      0.0 |      59625 |      59625 | 900264 | $200 |       10  (10s)
  1580000 |      0.0 |      59625 |      59625 | 902494 | $200 |       10  (10s)
  1585000 |      0.0 |      59625 |      59625 | 904593 | $200 |       10  (10s)
  1590000 |      0.0 |      59625 |      59625 | 906825 | $200 |       10  (10s)
  1595000 |      0.0 |      59625 |      59625 | 909033 | $200 |       10  (10s)
  1600000 |      0.0 |      59625 |      59625 | 911269 | $200 |       10  (10s)
  1605000 |      0.0 |      59625 |      59625 | 913452 | $200 |       10  (10s)
  1610000 |      0.0 |      59625 |      59625 | 915640 | $200 |       10  (10s)

═════════════════════════════════════════════════════════════════════════════════════
OPTIMIZATION COMPLETE!
═════════════════════════════════════════════════════════════════════════════════════
Total iterations: 1611802
Total time: 10 seconds
Final temperature: 0.00999995060406475
Acceptance rate: 56.86%
Improvements found: 35

🏆 BEST SOLUTION:
  Score: 59625
  Cost: $200 / $200
  Commands placed: 10

  Breakdown:
    Turns (U/D/L/R): 5 × $10 = $50
    Stomps (S):      0 × $20 = $0
    Powerups (P):    5 × $30 = $150

✅ Best solution saved to: movements_optimal.txt

To test it, run:
  cp movements_optimal.txt movements.txt
  java QuickTest
